closing_id,building_id,apartment_number,close_price,close_date
44763,31407,11E,744000.0,2016-12-14
44764,31407,15A,429000.0,2016-07-13
44765,31407,15F,439000.0,2017-06-13
44766,31407,8G,625000.0,2014-04-02
44767,31407,7E,250000.0,2015-04-28
44768,31421,5C,995000.0,2018-07-24
44769,31421,1B,765000.0,2018-06-04
44770,31421,5B,760000.0,2017-10-18
44771,31421,2A,967337.5,2017-05-23
44772,31421,7A,789143.75,2015-07-22
44773,31421,6D,925000.0,2014-12-18
44774,31421,8B,765000.0,2017-02-16
44775,31421,2B,599000.0,2015-05-27
44776,31480,1F,535000.0,2014-12-19
44777,31480,12B,840000.0,2016-12-08
44778,31480,10D,835000.0,2015-06-05
44779,31480,D,350000.0,2016-04-04
44780,31480,10E,490000.0,2014-06-20
44781,31480,3G,495000.0,2014-03-12
44782,31480,4H,500000.0,2014-01-27
44783,31480,1H,565000.0,2017-07-14
44784,31480,8C,465000.0,2015-05-06
44785,31480,7B,490000.0,2017-08-10
44786,31480,PHA,627000.0,2017-04-18
44787,31480,12A,725000.0,2014-07-02
44788,31480,9E,575000.0,2016-12-14
44789,31486,"",61500000.0,2016-07-26
44790,31486,707,250000.0,2016-02-01
44791,31542,"",23500000.0,2017-01-18
44792,31552,1B,3650000.0,2014-05-11
44793,31552,5A,5390000.0,2016-10-15
44794,31552,1A,1280000.0,2017-01-20
44795,31552,PH,5449000.0,2015-09-03
44796,31552,4A,5200000.0,2015-09-10
44797,31555,1D,1400000.0,2017-09-15
44798,31555,1213B,71277500.0,2014-08-19
44799,31555,COMM,3000000.0,2018-05-04
44800,31555,6/7A,25250000.0,2017-07-13
44801,31555,STE B,2500000.0,2017-03-13
44802,31555,2/3D,18000000.0,2016-07-28
44803,31560,4J,550000.0,2015-04-22
44804,31560,18G,609000.0,2016-10-14
44805,31560,11D,300000.0,2015-11-18
44806,31560,4K,565000.0,2015-10-30
44807,31560,5J,480000.0,2014-01-04
44808,31560,3A,280378.64,2015-07-29
44809,31560,9F,530000.0,2014-08-13
44810,31560,9E,780000.0,2015-05-26
44811,31560,19B,925000.0,2016-09-09
44812,31560,1G,527000.0,2014-12-10
44813,31560,17H,707000.0,2016-10-25
44814,31560,14D,563000.0,2014-09-25
44815,31560,18G,552200.0,2014-12-08
44816,31560,16A,862500.0,2017-04-05
44817,31560,20C,740000.0,2014-07-18
44818,31592,"",6650000.0,2015-02-18
44819,31602,A,2830000.0,2015-04-22
44820,31602,8C,4700000.0,2016-05-25
44821,31602,9/10A,9000000.0,2014-11-25
44822,31602,8/9A,8500000.0,2017-12-13
44823,31602,1011B,7604236.22,2017-11-30
44824,31602,1-2B,7050000.0,2014-10-08
44825,31602,10 11,8000000.0,2014-01-31
44826,31602,7/8B,8050000.0,2017-12-07
44827,31602,1-B,1050000.0,2017-03-16
44828,31602,7/8A,7331400.0,2014-10-02
44829,31602,9/10B,8495000.0,2014-05-22
44830,31602,HALLW,201600.0,2015-07-27
44831,31611,2C,887000.0,2018-05-22
44832,31611,5E,612000.0,2018-04-18
44833,31611,"",425000.0,2015-11-23
44834,31611,14D,1050000.0,2015-11-24
44835,31611,6C,785000.0,2014-05-01
44836,31611,10B,305000.0,2016-10-13
44837,31611,5G,600000.0,2017-01-24
44838,31611,9F,500000.0,2018-01-11
44839,31611,11C,999750.0,2016-08-24
44840,31611,"",625000.0,2014-12-29
44841,31611,11-G,672500.0,2016-01-14
44842,31611,3G,200000.0,2014-05-29
44843,31611,10C,1035000.0,2015-08-18
44844,31611,11B,350000.0,2016-12-23
44845,31611,11A,300000.0,2014-12-19
44846,31611,1D,386000.0,2014-08-26
44847,31611,2F,570000.0,2016-01-05
44848,31611,11D,420000.0,2015-03-06
44849,31611,9H,595000.0,2017-10-27
44850,31611,9G,528000.0,2015-12-07
44851,31611,3G,625000.0,2017-12-12
44852,31611,3H,590000.0,2017-02-03
44853,31614,"",8948046.0,2015-03-27
44854,31623,2,600000.0,2018-07-25
44855,31623,2,465000.0,2014-08-14
44856,31623,713,620000.0,2015-03-17
44857,31623,711,360000.0,2015-02-11
44858,31623,208,399000.0,2016-04-22
44859,31623,2,623000.0,2016-12-08
44860,31623,2,425000.0,2016-04-27
44861,31623,2,599000.0,2014-10-29
44862,31623,2,355000.0,2014-09-23
44863,31623,2,350000.0,2014-01-31
44864,31623,2,430000.0,2017-03-29
44865,31623,2,500000.0,2015-08-17
44866,31623,507,411000.0,2014-02-20
44867,31623,2,610000.0,2016-10-06
44868,31623,2,493500.0,2014-07-31
44869,31623,2,310000.0,2014-07-23
44870,31623,2,675000.0,2017-03-28
44871,31623,701,422000.0,2015-07-30
44872,31623,2,620000.0,2016-06-14
44873,31623,2,405000.0,2014-05-21
44874,31645,2C,2850000.0,2018-03-14
44875,31645,16B,1825000.0,2018-07-02
44876,31645,4S,735000.0,2014-01-23
44877,31645,3S,379125.0,2018-08-09
44878,31645,7F,1775000.0,2016-08-16
44879,31645,8DN,750000.0,2017-10-26
44880,31645,14E,3100000.0,2017-06-06
44881,31645,5FG,2900000.0,2017-12-20
44882,31645,11BN,849000.0,2015-07-21
44883,31645,12AN,528500.0,2014-02-26
44884,31645,6BN,849000.0,2015-09-21
44885,31648,8B,1355000.0,2014-01-14
44886,31648,5C,1170000.0,2016-01-19
44887,31648,6E,830000.0,2016-02-24
44888,31648,8A,870000.0,2016-10-14
44889,31648,5C,400000.0,2016-01-14
44890,31648,"7E,7F",1875000.0,2016-07-27
44891,31648,5E,852000.0,2016-06-09
44892,31648,2A,830000.0,2017-06-29
44893,31648,6B,1750000.0,2018-03-13
44894,31648,9D,815000.0,2018-04-25
44895,31648,7D,915000.0,2015-04-20
44896,31648,8B,1490000.0,2017-05-01
44897,31648,6A,760000.0,2017-06-23
44898,31648,8C,985000.0,2017-05-01
44899,31648,4C,1200000.0,2017-01-17
44900,31648,1F,890000.0,2015-04-29
44901,31648,3E,790000.0,2015-01-16
44902,31648,4B,1218750.0,2017-07-24
44903,31648,6B,1500000.0,2017-02-15
44904,31648,4E,835000.0,2015-08-31
44905,31648,6C,1200000.0,2014-05-23
44906,31654,6G,414000.0,2018-02-28
44907,31654,1S,312000.0,2014-08-27
44908,31654,2C,525000.0,2015-10-21
44909,31654,4K,335000.0,2015-01-08
44910,31654,5E,352000.0,2016-10-14
44911,31654,4L,498095.0,2016-02-08
44912,31654,2H,265000.0,2017-07-13
44913,31654,6E,365000.0,2015-11-12
44914,31654,1H,225000.0,2015-12-14
44915,31654,1O,265000.0,2016-02-08
44916,31654,3L,499000.0,2016-02-01
44917,31654,2K,360000.0,2015-11-19
44918,31654,4B,512000.0,2016-04-07
44919,31654,2S,265000.0,2014-01-21
44920,31654,2E,349000.0,2015-10-13
44921,31654,5H,210000.0,2014-09-08
44922,31654,2-O,262000.0,2015-02-11
44923,31654,4P,405000.0,2014-07-29
44924,31654,2L,481650.0,2017-01-13
44925,31654,6D,510000.0,2015-05-08
44926,31654,6N,420000.0,2017-03-06
44927,31654,6O,331000.0,2017-01-27
44928,31654,4F,505986.0,2015-05-06
44929,31654,5H,255000.0,2017-01-30
44930,31654,6H,289000.0,2017-03-27
44931,31658, 5B,670000.0,2017-12-14
44932,31658, 3A,729000.0,2017-12-15
44933,31658,5B,670000.0,2017-12-14
44934,31658,3A,729000.0,2017-12-15
44935,31658,5D,1250000.0,2015-12-22
44936,31658,10-H,1750000.0,2016-05-19
44937,31658,3BD,2130000.0,2014-07-08
44938,31658,8J,375000.0,2015-02-10
44939,31658,6D,1525000.0,2016-03-29
44940,31658,11I,1100000.0,2016-08-10
44941,31658,2D,1300000.0,2017-02-16
44942,31658,15C/E,2675000.0,2016-05-24
44943,31658,15I,1241000.0,2016-04-12
44944,31658,2B,550000.0,2016-02-16
44945,31658,12-1,1100000.0,2017-11-30
44946,31658,8B,570000.0,2014-08-19
44947,31658,10E,729000.0,2018-03-08
44948,31658,14DE,2950000.0,2017-12-20
44949,31658,PH3,595000.0,2014-04-08
44950,31658,4A,629000.0,2014-09-30
44951,31658,11-H,1510000.0,2015-12-16
44952,31658,"",439500.0,2014-04-15
44953,31658,6B,670000.0,2017-02-01
44954,31658,8I,999900.0,2015-09-01
44955,31658,12-D,350000.0,2014-04-21
44956,31658,14-I,935000.0,2014-12-05
44957,31658,3F,787500.0,2014-04-02
44958,31658,10A,650000.0,2014-06-04
44959,31658,11J,432000.0,2015-09-08
44960,31658,6A,683750.0,2016-12-13
44961,31658,7J,405000.0,2014-10-08
44962,31658,7F,849000.0,2014-06-24
44963,31658,1K,70000.0,2017-10-04
44964,31658,7I,839000.0,2014-05-20
44965,31665,1603,10150000.0,2018-07-05
44966,31665,1139,1850000.0,2018-02-05
44967,31665,1811,2500000.0,2018-03-27
44968,31665,1640,2195000.0,2016-10-17
44969,31665,1136,1143808.45,2014-01-30
44970,31665,1623,4395000.0,2016-10-17
44971,31665,1502,1370000.0,2018-07-23
44972,31665,"901,903",33200000.0,2014-10-10
44973,31665,103 Units,140750000.0,2018-07-02
44974,31665,103 Units,422250000.0,2018-07-02
44975,31665,2002,4750000.0,2018-06-22
44976,31665,601,10000000.0,2018-08-01
44977,31665,607,15000000.0,2015-06-30
44978,31665,1136,1100000.0,2014-11-14
44979,31665,1221,2000000.0,2017-04-28
44980,31665,1730,2100000.0,2017-12-20
44981,31665,1741,1200000.0,2017-12-22
44982,31665,801,5750.0,2015-08-20
44983,31665,606,5300000.0,2016-07-15
44984,31665,1323,3850000.0,2017-08-29
44985,31665,510,4400000.0,2017-06-27
44986,31665,"1330,1730",10566.88,2015-10-09
44987,31665,1423,3800000.0,2016-10-27
44988,31665,1707,11550000.0,2018-01-09
44989,31665,1938,1600000.0,2018-02-05
44990,31665,1332,1050000.0,2016-11-30
44991,31665,1240,1950000.0,2017-08-18
44992,31665,1940,2545000.0,2016-10-17
44993,31665,1223,3995000.0,2016-10-17
44994,31665,1621,2150000.0,2017-09-27
44995,31665,1938,1100000.0,2017-12-07
44996,31665,1801,14000000.0,2018-04-19
44997,31665,1641,1090000.0,2018-02-28
44998,31665,615,13900000.0,2017-01-20
44999,31665,1203,11353487.5,2016-01-19
45000,31665,1430,2175000.0,2018-05-15
45001,31665,P2040,7370000.0,2016-10-17
45002,31665,2009,32700000.0,2017-10-05
45003,31665,1508,975000.0,2014-08-18
45004,31665,1511,4050000.0,2015-08-18
45005,31665,807,32000000.0,2014-04-07
45006,31665,201,17250000.0,2015-05-15
45007,31665,1204,4000000.0,2016-02-18
45008,31665,813,9250000.0,2016-01-21
45009,31665,610,4400000.0,2015-10-09
45010,31665,805,5000000.0,2014-04-07
45011,31665,1306,2250000.0,2015-08-11
45012,31665,902,4800000.0,2014-10-10
45013,31665,1101,14500000.0,2016-07-13
45014,31665,1603,10000000.0,2015-07-06
45015,31665,810,4400000.0,2014-08-20
45016,31665,603,9450000.0,2014-10-16
45017,31665,1401,17500000.0,2016-07-12
45018,31665,706,4074000.0,2014-03-10
45019,31665,602,3075000.0,2015-03-31
45020,31665,1806,2388000.0,2014-08-07
45021,31665,808,2500000.0,2014-04-07
45022,31665,605,5825000.0,2014-10-16
45023,31665,503,10150000.0,2017-02-24
45024,31665,1302,1878000.0,2014-03-26
45025,31665,1102,4000000.0,2016-07-13
45026,31665,506,6125000.0,2015-01-29
45027,31681, 2B,2037500.0,2018-01-31
45028,31681,3A,1810000.0,2018-04-04
45029,31681,8A,1650000.0,2016-10-18
45030,31681,2B,2037500.0,2018-01-31
45031,31681,2C,1400000.0,2016-01-06
45032,31681,1B,1503500.0,2014-07-16
45033,31681,7A,1650000.0,2014-09-08
45034,31681,2D,1350000.0,2014-10-17
45035,31681,6A,1950000.0,2015-04-10
45036,31681,8C,1460000.0,2017-08-30
45037,31681,6D,1225500.0,2016-03-18
45038,31681,9C,1450000.0,2017-07-17
45039,31681,4D,1188000.0,2014-07-02
45040,31681,7C,1250000.0,2017-05-12
45041,31681,3B,2500000.0,2015-05-21
45042,31681,5D,1380000.0,2016-10-18
45043,31699,7-D,485000.0,2018-05-31
45044,31699,11C,517037.0,2015-11-13
45045,31699,10C,530000.0,2016-11-17
45046,31699,5C,485000.0,2016-11-14
45047,31699,9A,995000.0,2018-02-21
45048,31699,14B,820000.0,2015-10-15
45049,31699,3C,497500.0,2014-08-12
45050,31699,8B,985000.0,2015-08-04
45051,31699,11A,980000.0,2015-05-14
45052,31699,PHA,1900000.0,2014-04-09
45053,31701,3B,3598700.0,2016-04-20
45054,31701,PHW,5995000.0,2016-10-14
45055,31701,PHEH,9633.0,2016-04-11
45056,31701,PHWH,62868.0,2017-09-12
45057,31701,6B,3800000.0,2015-04-01
45058,31701,PH-E,5225000.0,2015-06-01
45059,31701,14A,4117000.0,2017-05-17
45060,31701,3B,3725000.0,2017-07-27
45061,31701,7C,4728750.0,2014-06-06
45062,31721,6J,146992.67,2014-10-16
45063,31721,8H,1425000.0,2018-07-24
45064,31721,9G,624901.0,2016-08-29
45065,31721,"",2600000.0,2016-02-08
45066,31721,9A,930000.0,2017-01-20
45067,31721,2G,1350000.0,2016-11-03
45068,31721,3B,1295000.0,2017-08-15
45069,31721,PHG,219470.95,2018-02-01
45070,31721,9K,305000.0,2014-04-24
45071,31721,10 H,1125000.0,2014-02-26
45072,31721,"",605000.0,2014-05-27
45073,31721,7D,612500.0,2014-06-05
45074,31721,4B,1545000.0,2017-02-09
45075,31721,9D,499000.0,2015-02-09
45076,31721,"",308000.0,2017-04-30
45077,31721,6D,612500.0,2015-05-06
45078,31721,5B,1612760.0,2014-11-20
45079,31721,PHA,580000.0,2015-10-09
45080,31721,7A,875000.0,2015-04-10
45081,31721,PHA,600000.0,2017-08-07
45082,31731,14D,599000.0,2018-07-03
45083,31731,9F,640000.0,2018-04-16
45084,31731,6C,840000.0,2014-04-23
45085,31731,5A,693000.0,2015-03-16
45086,31731,"18A,19A",2550000.0,2015-02-19
45087,31731,24D,500000.0,2015-01-14
45088,31731,12F,600000.0,2016-05-10
45089,31731,15D,510000.0,2016-07-13
45090,31731,16D,253500.0,2017-11-11
45091,31731,10D,535000.0,2016-09-30
45092,31731,31B,2432130.0,2015-11-17
45093,31731,21E,1133000.0,2015-11-24
45094,31731,29A,1610000.0,2018-04-19
45095,31731,17A,825000.0,2018-05-10
45096,31731,14E,735000.0,2015-02-18
45097,31731,20D,555555.0,2018-06-04
45098,31731,10E,830000.0,2018-06-14
45099,31731,30D,1725000.0,2014-03-21
45100,31731,21A,1725000.0,2015-03-02
45101,31731,8C,875000.0,2015-07-22
45102,31731,14E,845000.0,2017-11-21
45103,31731,17B,980000.0,2015-12-07
45104,31731,12C,995000.0,2015-09-16
45105,31731,34A,1375000.0,2014-06-26
45106,31731,7E,467393.0,2014-09-05
45107,31731,22E,1630000.0,2017-08-18
45108,31731,16A,730000.0,2015-01-15
45109,31731,"26A,26B",3250000.0,2017-12-04
45110,31731,6A,724459.0,2017-09-28
45111,31731,31B,2075000.0,2014-04-09
45112,31731,4C,535000.0,2014-07-16
45113,31740,6G,524398.75,2014-03-12
45114,31740,S31,8000.0,2018-05-01
45115,31740,4G,638000.0,2017-01-25
45116,31740,6A,510000.0,2015-12-28
45117,31740,7 Units,25000.0,2016-01-11
45118,31740,7A,498000.0,2015-11-17
45119,31740,"7D,S25,S26",1690295.0,2015-02-10
45120,31740,"7C,S19",610950.0,2014-03-06
45121,31740,"7E,S23,S24",1700000.0,2014-04-22
45122,31740,8F,785000.0,2014-02-11
45123,31762,PH1C,10.0,2017-12-06
45124,31762,5B,1800000.0,2018-05-24
45125,31762,8-M,1235000.0,2018-03-22
45126,31762,5J,1525000.0,2017-02-15
45127,31762,10J,770000.0,2018-04-18
45128,31762,10B,1140000.0,2017-06-22
45129,31762,7A,1690000.0,2017-08-11
45130,31762,8M,1110000.0,2016-08-29
45131,31762,10F,1850000.0,2014-05-13
45132,31762,7M,1050000.0,2015-08-11
45133,31762,8F,1450000.0,2016-07-14
45134,31762,PH1-G,1800000.0,2017-06-23
45135,31774,5B,402500.0,2018-08-15
45136,31774,2B,430000.0,2016-01-22
45137,31774,1AB,1515000.0,2018-05-07
45138,31774,1C,225000.0,2014-03-26
45139,31774,5B,329000.0,2014-07-29
45140,31774,2A,670000.0,2017-06-30
45141,31774,3C,425000.0,2017-03-30
45142,31779, DOE,875000.0,2017-11-13
45143,31779,DOE,875000.0,2017-11-13
45144,31779,,875000.0,2017-11-13
45145,31779,13E,4600000.0,2015-10-15
45146,31779,10W,3250000.0,2014-08-07
45147,31779,"4W,SR4/5",3200000.0,2014-07-14
45148,31779,7W,3251000.0,2016-12-05
45149,31779,2W,2460000.0,2017-03-29
45150,31779,3W,2850000.0,2017-05-08
45151,31780,RESI,2200000.0,2014-11-25
45152,31780,8F,1300000.0,2015-09-28
45153,31780,10F,637500.0,2015-11-12
45154,31780,11K,790000.0,2017-05-01
45155,31780,10C,899000.0,2015-12-21
45156,31780,2E,975000.0,2016-10-21
45157,31780,RESI,1300000.0,2015-07-06
45158,31780,14FG,1850000.0,2014-01-22
45159,31780,6B,10.0,2015-09-15
45160,31780,RESI,1205000.0,2017-07-20
45161,31780,21F,1350000.0,2017-01-18
45162,31780,9E,966625.0,2014-08-11
45163,31780,6D,742000.0,2014-08-18
45164,31780,16D,1030000.0,2015-06-29
45165,31780,16A,382500.0,2014-03-31
45166,31780,RESI,388207.0,2014-08-25
45167,31780,RESI,430000.0,2017-04-10
45168,31780,15B,420000.0,2015-11-04
45169,31780,RESI,1425000.0,2014-12-11
45170,31780,9H,642500.0,2014-07-31
45171,31780,RESI,600000.0,2014-09-23
45172,31780,15E,1298000.0,2015-05-19
45173,31780,RESI,1535000.0,2014-08-12
45174,31780,RESI,1470000.0,2014-08-20
45175,31780,20D,675000.0,2014-12-15
45176,31780,RESI,565000.0,2015-02-18
45177,31780,RESI,827500.0,2017-03-23
45178,31780,17A,515000.0,2016-09-20
45179,31780,RESI,650000.0,2015-04-22
45180,31785,5A,510000.0,2014-09-12
45181,31785,4B,451000.0,2014-07-03
45182,31785,1A,525000.0,2017-01-20
45183,31785,5B,645000.0,2017-01-17
45184,31785,2B,405000.0,2014-04-02
45185,31785,4A,515000.0,2016-11-04
45186,31826,5A,339000.0,2015-08-14
45187,31826,3A,345000.0,2017-01-09
45188,31826,5B,350000.0,2014-09-10
45189,31826,4AB,775000.0,2017-06-01
45190,31826,5D,292500.0,2015-04-30
45191,31826,1B,150000.0,2014-08-25
45192,31826,2AB,660000.0,2017-06-20
45193,31830,3C,1800000.0,2018-01-11
45194,31830,5E,1800000.0,2018-06-01
45195,31830,9C,2153000.0,2015-04-28
45196,31830,7C,1955000.0,2016-08-10
45197,31830,12,460000.0,2016-04-01
45198,31830,PH1,1675000.0,2016-02-05
45199,31830,2D,1880000.0,2016-05-18
45200,31830,4E,1876875.0,2018-05-29
45201,31830,6G,1290000.0,2017-12-28
45202,31830,6C,1885000.0,2014-03-05
45203,31830,3B,952500.0,2015-02-27
45204,31830,5E,1902200.0,2015-05-08
45205,31830,2C,1700000.0,2014-11-24
45206,31830,10G,1350000.0,2015-07-21
45207,31830,4A,585000.0,2017-03-07
45208,31830,10A,649000.0,2015-06-22
45209,31830,3D,1637000.0,2017-12-15
45210,31830,2E,1667000.0,2016-02-19
45211,31830,6E,2100000.0,2014-07-31
45212,31842,5E,4400000.0,2015-07-15
45213,31842,3B,3850000.0,2016-09-26
45214,31842,2A,1900000.0,2015-04-16
45215,31842,7A,5000000.0,2018-08-23
45216,31842,4D,7000000.0,2014-07-29
45217,31842,7B,3230500.0,2017-01-12
45218,31842,8F,4495000.0,2018-01-08
45219,31842,9F,4150000.0,2014-09-30
45220,31842,8E,4450000.0,2015-01-29
45221,31842,15F,4750000.0,2017-10-03
45222,31842,7F,4250000.0,2017-07-19
45223,31842,6B,3230500.0,2014-10-28
45224,31842,9B,3500000.0,2015-06-16
45225,31842,"10E,SR 13",4250000.0,2014-07-24
45226,31842,PH16F,8900000.0,2015-01-30
45227,31842,"15F,SR 14",4500000.0,2015-06-16
45228,31844,"",54316839.0,2015-09-10
45229,31871,5F,1245000.0,2016-10-31
45230,31871,10L,625000.0,2016-01-19
45231,31871,10J,1750000.0,2017-12-27
45232,31871,16K,1120000.0,2018-05-18
45233,31871,1819D,2500000.0,2018-03-27
45234,31871,7E,1100000.0,2018-05-09
45235,31871,9H,605858.78,2014-10-15
45236,31871,2E,802000.0,2014-12-23
45237,31871,7E,1035000.0,2015-08-25
45238,31871,8H,670000.0,2015-09-08
45239,31871,4H,570000.0,2018-08-02
45240,31871,20C,1325000.0,2018-08-16
45241,31871,7B,610000.0,2014-05-09
45242,31871,15J,1785000.0,2014-01-27
45243,31871,4J,1680000.0,2014-03-18
45244,31871,6E,997000.0,2015-06-15
45245,31871,2F,1155000.0,2015-07-08
45246,31871,5C,2902012.5,2015-11-10
45247,31871,PH-A,2650000.0,2016-04-19
45248,31871,3L,640000.0,2016-07-07
45249,31871,5L,640000.0,2016-04-29
45250,31871,3K,1.0,2014-02-25
45251,31871,8C,2425000.0,2016-07-08
45252,31871,"11B,11C",3900000.0,2017-04-18
45253,31871,6B,180385.24,2015-10-20
45254,31871,5H,585493.75,2018-04-30
45255,31871,11G,2255423.75,2016-04-11
45256,31871,5H,321801.99,2017-04-05
45257,31871,6K,855000.0,2014-01-16
45258,31871,16K,975000.0,2014-01-02
45259,31871,2J,1807393.75,2016-08-15
45260,31871,8E,999000.0,2017-12-18
45261,31871,1819C,2620000.0,2017-11-08
45262,31871,5J,1967793.75,2017-08-21
45263,31871,14J,2119162.5,2017-08-21
45264,31871,10H,620000.0,2015-07-08
45265,31871,12E,1075000.0,2017-08-16
45266,31871,5H,560000.0,2016-11-10
45267,31871,6J,2050000.0,2017-04-10
45268,31871,5K,990000.0,2016-10-07
45269,31871,8L,640000.0,2017-05-12
45270,31871,11D,940000.0,2017-11-15
45271,31871,10G,2250000.0,2017-12-15
45272,31871,8H,650000.0,2015-01-21
45273,31871,15K,999000.0,2016-01-11
45274,31871,3F,1188000.0,2017-04-04
45275,31871,11F,1518000.0,2015-05-04
45276,31871,9K,955000.0,2015-02-27
45277,31871,15F,1350000.0,2014-08-15
45278,31871,7J,1500000.0,2016-11-18
45279,31871,PH-B,1500000.0,2016-05-17
45280,31888,6E,565000.0,2016-11-08
45281,31888,3H,527580.0,2017-06-20
45282,31888,5C,334620.0,2014-03-13
45283,31888,3H,359000.0,2014-05-29
45284,31888,4B,701500.0,2017-03-02
45285,31888,2C,365000.0,2015-02-09
45286,31888,2E,610000.0,2017-05-24
45287,31888,4B,475000.0,2014-02-21
45288,31894,3B,630000.0,2017-07-14
45289,31894,1A,400000.0,2014-04-22
45290,31896,G-1,273000.0,2014-11-21
45291,31896,2B,272000.0,2014-08-05
45292,31899,3F,599000.0,2015-07-16
45293,31899,20A,3528000.0,2016-11-15
45294,31899,16B,3750000.0,2017-01-06
45295,31899,16D,4800000.0,2016-03-08
45296,31899,2E,1940000.0,2017-04-28
45297,31899,3B,1140000.0,2018-03-08
45298,31899,10B,1437000.0,2018-06-22
45299,31899,17A,3950000.0,2015-08-10
45300,31899,10D,2160000.0,2017-07-12
45301,31899,7B,1400000.0,2015-12-02
45302,31899,14D,2125000.0,2017-10-16
45303,31899,7C,2000000.0,2015-08-24
45304,31903,1F,165438.55,2014-06-02
45305,31903,1I,223607.37,2014-02-06
45306,31903,2L,276708.43,2014-07-02
45307,31903,4C,281258.25,2014-08-05
45308,31903,4I,336574.65,2014-07-07
45309,31903,4N,222481.55,2014-06-20
45310,31903,5B,304473.5,2014-08-25
45311,31903,2D,190632.0,2014-01-28
45312,31903,3B,285000.0,2014-01-21
45313,31903,3K,271890.0,2014-02-10
45314,31903,3H,460000.0,2018-06-19
45315,31903,3I,359970.0,2015-02-12
45316,31903,1J,155000.0,2014-04-01
45317,31903,3N,197730.0,2014-04-23
45318,31903,6G,209593.8,2014-04-09
45319,31903,6E,395000.0,2016-03-16
45320,31903,1D,197730.0,2017-01-17
45321,31903,6A,409000.0,2017-01-30
45322,31903,5D,295000.0,2016-06-24
45323,31903,1F,320000.0,2016-08-24
45324,31903,4A,331000.0,2015-12-10
45325,31903,2I,290156.1,2014-06-24
45326,31903,4D,193217.7,2014-01-24
45327,31903,4O,203662.5,2014-04-09
45328,31903,4A,212940.0,2014-07-07
45329,31903,6N,233220.0,2014-06-09
45330,31903,3M,228150.0,2014-08-13
45331,31903,2K,258570.0,2014-02-28
45332,31903,4-O,370000.0,2017-04-06
45333,31903,4F,285000.0,2015-09-14
45334,31903,4B,293550.0,2014-01-16
45335,31903,3L,294060.0,2014-04-28
45336,31903,5D,212940.0,2014-04-23
45337,31903,6E,370000.0,2014-12-03
45338,31903,5C,329550.0,2016-01-29
45339,31903,1M,365040.0,2015-06-11
45340,31903,5L,266682.0,2016-05-03
45341,31903,4N,320000.0,2016-09-28
45342,31903,1G,170000.0,2014-04-23
45343,31903,1,405600.0,2016-08-17
45344,31903,1K,470000.0,2017-09-08
45345,31903,6F,328500.0,2016-03-31
45346,31903,6K,315000.0,2014-01-16
45347,31903,6I,322240.0,2014-02-18
45348,31903,5J,340000.0,2016-10-28
45349,31903,3G,182000.0,2014-01-30
45350,31903,1A,359970.0,2015-02-10
45351,31903,2G,170000.0,2014-04-01
45352,31903,5A,220000.0,2014-02-05
45353,31903,6J,197730.0,2014-01-29
45354,31903,2C,262000.0,2014-02-28
45355,31903,3E,276315.0,2014-10-20
45356,31903,2K,485000.0,2017-11-22
45357,31903,1B,294060.0,2014-08-28
45358,31903,6L,460000.0,2016-08-19
45359,31903,5F,253500.0,2015-02-12
45360,31903,5G,197730.0,2014-03-06
45361,31903,2H,267225.0,2014-04-01
45362,31903,2N,181260.0,2014-03-27
45363,31903,3H,288990.0,2014-08-19
45364,31903,3N,380000.0,2016-10-19
45365,31903,2E,248430.0,2014-10-28
45366,31903,5M,338000.0,2015-09-01
45367,31903,5E,278850.0,2014-02-07
45368,31903,4G,181260.0,2014-02-27
45369,31903,3K,460000.0,2017-11-28
45370,31916,3D,2200000.0,2017-01-31
45371,31916,4D,2100000.0,2018-05-02
45372,31916,2A,3009000.0,2017-04-05
45373,31916,6B,3400000.0,2015-05-19
45374,31916,4D,2250000.0,2016-09-22
45375,31924,"",8725000.0,2016-12-16
45376,31931,15K,777000.0,2018-06-19
45377,31931,18M,2547750.0,2018-06-01
45378,31931,15L,896655.5,2018-02-08
45379,31931,4G,795000.0,2014-08-26
45380,31931,11G,730000.0,2014-05-30
45381,31931,11E,1450000.0,2015-06-02
45382,31931,5D,1725000.0,2018-07-25
45383,31931,8J,2430625.0,2015-06-01
45384,31931,12M,1850000.0,2014-01-31
45385,31931,10J,1650000.0,2014-06-16
45386,31931,2L,1587500.0,2016-09-27
45387,31931,19A,2395000.0,2016-09-15
45388,31931,18FGI,5300000.0,2017-06-27
45389,31931,14M,1875000.0,2017-07-12
45390,31931,12B,800000.0,2018-02-28
45391,31931,20D,1801000.0,2017-11-16
45392,31931,16D,1476462.5,2016-12-29
45393,31931,10D,1465000.0,2017-03-27
45394,31931,6A,2250000.0,2015-01-08
45395,31931,17K,902000.0,2015-06-30
45396,31931,12H,1720000.0,2016-02-18
45397,31931,16M,1905000.0,2015-03-31
45398,31931,10L,835000.0,2014-07-24
45399,31931,11M,1825000.0,2017-10-11
45400,31931,6G,690000.0,2014-01-08
45401,31931,8D,1425000.0,2014-01-30
45402,31931,8I,790000.0,2015-10-13
45403,31931,9K,707000.0,2015-01-26
45404,31931,4K,780000.0,2015-09-25
45405,31932,14C,1100000.0,2018-01-22
45406,31932,7-C,355000.0,2018-04-18
45407,31932,12B,2195000.0,2015-01-30
45408,31932,16A,2403070.0,2017-01-05
45409,31932,9A,2377500.0,2014-07-23
